2023-12-21 12:03:52,917 INFO    StreamThr :2551531 [internal.py:wandb_internal():89] W&B internal server running at pid: 2551531, started at: 2023-12-21 12:03:52.915226
2023-12-21 12:03:53,891 DEBUG   HandlerThread:2551531 [system_monitor.py:probe():223] {'os': 'Linux-6.2.0-34-generic-x86_64-with-debian-bookworm-sid', 'python': '3.7.16', 'heartbeatAt': '2023-12-21T04:03:53.852589', 'startedAt': '2023-12-21T04:03:52.894689', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tiandy/code/RAG_LTL/evaluator.py', 'codePathLocal': 'evaluator.py', 'codePath': 'evaluator.py', 'git': {'remote': 'https://github.com/HRItdy/RAG_LTL.git', 'commit': '4965926682121633c7758d9a703acc5818c9bb83'}, 'email': 'bittdy@gmail.com', 'root': '/home/tiandy/code/RAG_LTL', 'host': 'IHP-SPD-5000018', 'username': 'tiandy', 'executable': '/home/tiandy/anaconda3/envs/LTLgen/bin/python', 'cpu_count': 18, 'cpu_count_logical': 36, 'cpu_freq': {'current': 2000.0750555555558, 'min': 1200.0, 'max': 4633.333333333333}, 'cpu_freq_per_core': [{'current': 1446.048, 'min': 1200.0, 'max': 4700.0}, {'current': 1200.26, 'min': 1200.0, 'max': 4800.0}, {'current': 1200.018, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.166, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.1, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.014, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.068, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.055, 'min': 1200.0, 'max': 4600.0}, {'current': 1199.994, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.161, 'min': 1200.0, 'max': 4600.0}, {'current': 1201.486, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.087, 'min': 1200.0, 'max': 4800.0}, {'current': 1200.239, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.195, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.005, 'min': 1200.0, 'max': 4700.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4700.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4800.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1199.988, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.037, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4800.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 1200.247, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3000.0, 'min': 1200.0, 'max': 4700.0}], 'disk': {'/': {'total': 1876.217758178711, 'used': 125.32218551635742}}, 'gpu': 'NVIDIA GeForce RTX 3090', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}, {'name': 'NVIDIA GeForce RTX 3090', 'memory_total': 25769803776}], 'memory': {'total': 125.4691276550293}}
2023-12-21 12:03:53,891 INFO    HandlerThread:2551531 [system_monitor.py:probe():224] Finished collecting system info
2023-12-21 12:03:53,891 INFO    HandlerThread:2551531 [system_monitor.py:probe():227] Publishing system info
2023-12-21 12:03:53,891 DEBUG   HandlerThread:2551531 [system_info.py:_save_pip():53] Saving list of pip packages installed into the current environment
2023-12-21 12:03:53,895 DEBUG   HandlerThread:2551531 [system_info.py:_save_pip():68] Saving pip packages done
2023-12-21 12:03:53,895 DEBUG   HandlerThread:2551531 [system_info.py:_save_conda():76] Saving list of conda packages installed into the current environment
2023-12-21 12:03:54,660 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/requirements.txt
2023-12-21 12:03:54,661 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/conda-environment.yaml
2023-12-21 12:03:57,079 DEBUG   HandlerThread:2551531 [system_info.py:_save_conda():87] Saving conda packages done
2023-12-21 12:03:57,089 INFO    HandlerThread:2551531 [system_monitor.py:probe():229] Finished publishing system info
2023-12-21 12:03:57,098 DEBUG   SenderThread:2551531 [sender.py:send():382] send: files
2023-12-21 12:03:57,099 INFO    SenderThread:2551531 [sender.py:_save_file():1392] saving file wandb-metadata.json with policy now
2023-12-21 12:03:57,123 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:03:57,126 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:03:57,143 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:03:57,472 DEBUG   SenderThread:2551531 [sender.py:send():382] send: telemetry
2023-12-21 12:03:57,652 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/conda-environment.yaml
2023-12-21 12:03:57,652 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/wandb-metadata.json
2023-12-21 12:03:58,013 INFO    wandb-upload_0:2551531 [upload_job.py:push():131] Uploaded file /tmp/tmpeiba2blswandb/vypn8xy2-wandb-metadata.json
2023-12-21 12:03:58,474 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:03,475 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:08,477 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:12,144 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:04:12,146 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:04:12,205 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:04:13,852 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:14,664 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_created():271] file/dir created: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/output.log
2023-12-21 12:04:16,666 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/output.log
2023-12-21 12:04:18,853 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:23,862 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:24,673 INFO    Thread-17 :2551531 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/tiandy/code/RAG_LTL/wandb/run-20231221_120352-e9tm2ntg/files/config.yaml
2023-12-21 12:04:27,129 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:04:27,131 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:04:27,171 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:04:29,480 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:34,481 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:39,483 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:42,151 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:04:42,152 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:04:42,208 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:04:45,476 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:50,478 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:53,811 DEBUG   SystemMonitor:2551531 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-12-21 12:04:53,817 DEBUG   SenderThread:2551531 [sender.py:send():382] send: stats
2023-12-21 12:04:55,820 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:04:57,156 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:04:57,157 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:04:57,199 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:05:01,409 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:06,410 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:11,411 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:12,161 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:05:12,190 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:05:12,191 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:05:16,554 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:21,555 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:23,822 DEBUG   SenderThread:2551531 [sender.py:send():382] send: stats
2023-12-21 12:05:26,825 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:27,172 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:05:27,220 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:05:27,220 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:05:32,496 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:37,498 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:42,199 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:05:42,247 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:05:42,248 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:05:42,519 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:47,521 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:52,522 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:05:53,827 DEBUG   SenderThread:2551531 [sender.py:send():382] send: stats
2023-12-21 12:05:57,206 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: internal_messages
2023-12-21 12:05:57,248 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: stop_status
2023-12-21 12:05:57,249 DEBUG   SenderThread:2551531 [sender.py:send_request():409] send_request: stop_status
2023-12-21 12:05:58,514 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:06:03,516 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
2023-12-21 12:06:08,519 DEBUG   HandlerThread:2551531 [handler.py:handle_request():146] handle_request: status_report
